predictor_1,predictor_2,predictor_3,predictor_4,answer_c1s2,answer_c1s4,answer_c2s2,answer_c2s4,answer_c3s2,answer_c3s3,answer_c4s3,answer_c4s4
12264,16560,14340,15032,12127.010423165106,4761.0158058693305,3172.694384391478,4036.671967719044,1260.3129670212047,4112.4580964755405,10227.579193866392,6235.138293444971
15818,11704,15109,16111,8587.032537705163,4406.428159109293,2257.9893542312047,5191.859308448219,857.4045039146072,4336.942125723339,10772.016147014856,6513.10153894249
14030,15610,14283,16104,11411.877356703157,4492.044060313981,2983.740474028832,4676.616352708718,1214.1866582332868,4096.506758700554,10186.489650246356,6933.588329316754
12684,12690,18485,15560,9556.204814673134,6367.656454534084,2497.171273253126,4845.174263540687,635.793348350319,5296.296938538546,13188.530677355933,4344.047272398939
14304,13923,15723,15470,10277.228394991562,4717.835794030233,2691.653772599211,4779.376885455858,955.2550240840964,4508.681474632627,11214.331005240187,5973.495608928961
14179,14628,15452,12238,10783.62890943994,3428.8696458129166,2838.8681866017528,3795.05130348476,1003.4198400001569,4428.933522800713,11023.0382457452,5008.509022418892
15021,13526,14688,15202,9905.365206261355,4095.3820963977178,2602.5715916832783,4701.633689162078,1017.8860752749316,4214.30723433733,10473.683361214553,6405.263095946316
17009,15404,14916,14592,11307.020101850998,2487.969375408965,2952.5486417490747,5151.837128036588,1144.6496565431885,4274.476398463809,10641.530909751984,6945.6585159338565
15352,12057,17307,14391,8994.244546804779,4451.405944266805,2360.9009696182416,4959.1017613480235,702.0516997252307,4960.816463393303,12346.280759970256,4979.860579359524
14752,13926,16721,14906,10354.351843863875,4531.151643199381,2707.7299753471107,4901.160285646807,865.7600783672159,4791.968828033607,11929.087629059002,5477.71476505485
15287,14820,16004,13871,10965.76607775638,3591.830287652453,2871.0393888131784,4632.44976510228,983.8531273976652,4585.886065126213,11418.121944251856,5651.098097289126
14598,15096,11480,15192,10810.455594163937,3437.040817883991,2849.9544524665507,4138.448227590841,1434.5341742635737,3297.967960797509,8182.00840258513,7629.174356017556
15301,15768,17633,12044,11810.408759908165,3135.4954935715186,3086.696391982422,4409.256473470322,867.6850327213999,5047.141031358844,12585.822928114523,4508.853006069758
11820,20935,14530,13823,15387.280810524699,3954.736989536867,3998.705903386675,3691.346887060452,1547.190739842089,4158.950360398237,10370.975081851531,6155.802442754468
14182,15114,16493,14973,11226.505164030532,4600.671939795911,2930.55534512976,4762.287918371225,957.5711558180908,4725.621567427667,11767.365071038595,5614.379512372068
12915,16976,12174,16800,12234.939938858399,4585.056266582443,3201.2992520389557,4305.525336449307,1540.9896428665459,3494.619522263829,8679.375473968825,7907.673659304684
14576,17082,14930,14873,12556.261521646024,3681.8319876821565,3274.3152904161398,4610.623617804795,1251.053046525887,4277.292626003686,10652.651077757168,6581.895797000735
13358,15823,14765,17100,11609.82893935683,5297.9573850749775,3027.0520335156093,4855.212394602253,1186.7428996686388,4233.946846916389,10531.001211047464,6948.698778510988
13424,15036,14423,17123,10999.945292453758,5302.051241124943,2874.9081127934896,4817.748476278946,1161.3676769515237,4138.082826641428,10284.868254522473,7004.062589183847
14959,13888,17161,13869,10359.141523006441,4139.495850510997,2711.9907848698986,4726.047271584723,818.6699951161778,4916.631642664483,12244.445259364518,5006.740095594142
12666,15620,16310,13670,11595.580835175679,4613.423818098924,3034.597716192885,4033.8093249619687,988.1454487208966,4673.445356855994,11636.593063772212,5022.665645586614
14112,15829,18973,12365,11973.799250418208,4080.1452957729202,3121.0352055601224,4446.270869882895,731.5488788805818,5429.119751818453,13543.964397663982,3854.0275117334277
14785,16720,13182,16216,12130.819727970538,3702.75219996277,3168.2765694798654,4720.921510423303,1420.653558214688,3780.328726031809,9401.755315549957,7788.466259674625
10441,14658,16977,17565,10931.31634094473,7624.298578436846,2847.0395991532864,4632.250907640244,878.5248163869705,4867.468207759697,12109.677788300309,5314.105568067669
16943,14365,14400,16097,10497.66621876734,3090.086414588667,2741.687255793875,5436.034261879223,1125.1285989405571,4129.874787821069,10270.193788645194,7575.294000175738
17239,13148,16456,14105,9749.938099414685,2989.151295727451,2552.3976098307403,5283.652142210347,845.1133842866292,4716.236205401762,11739.902518100116,5822.837424491426
16283,12803,15494,15958,9425.326746348152,4011.352731896182,2468.1470923147035,5366.31362509088,907.6949862965427,4444.293313063432,11049.748088978577,6583.232423841129
13906,14559,15477,15075,10732.2202869231,4598.013481035644,2811.2845100454397,4547.982503856534,1015.6792651574264,4437.8384946394835,11039.16438312518,5929.416021246462
15259,12480,17418,13791,9319.746147397826,4225.955291374992,2446.5446721696253,4783.347414460755,713.9147812663165,4991.521428706318,12426.573118403552,4782.631295806608
13664,16425,15178,14070,12095.434455475575,4004.181098595709,3163.5324228713544,4197.692241921497,1165.3925756365902,4349.511126486315,10828.459852836228,5865.590795577932
13919,12789,15957,15663,9450.979103206411,5175.862509136217,2480.61886843201,4765.700308807924,857.6297339722157,4577.351736880824,11379.603732251951,5722.1779659497215
18385,11951,14435,12941,8728.03548394897,1986.8402375675723,2305.6686636517734,4758.679277832746,918.8971336959324,4141.311643308115,10293.626731060114,6206.781973601483
15522,13184,16910,12849,9812.301687705793,3547.8280285578508,2578.8686775138885,4486.412583057891,794.6297121266643,4845.438641917046,12064.65754511749,4811.4763019073835
14606,16332,14813,14876,11990.47774759623,3777.084918076581,3132.3388677033868,4580.634986836999,1209.3193881066618,4245.291083074686,10567.681569431083,6521.124300014992
13398,14258,16272,14681,10571.266443082855,4890.106049247272,2769.3267946075157,4445.376504229608,917.1157287449892,4664.594798132216,11607.425996408947,5348.271629655552
13585,15694,16498,13863,11663.368563285323,4350.010221647987,3048.5202291657533,4317.680188151615,981.2549903111969,4726.17605654186,11771.822224546453,5191.924217906731
15689,18542,13338,13496,13482.664422616926,2117.370071488003,3522.6222265814736,4262.864285649762,1534.892963739264,3820.115727442304,9517.994798892461,7113.30047714759
15687,12455,15048,15545,9138.366873475774,4137.991866463075,2402.0796219682943,5000.054888118115,914.9137917226989,4318.201271349247,10729.785633170472,6408.039705858034
15682,15088,14080,13298,11011.148215964562,2824.497043901471,2895.3495247332676,4235.042948165952,1181.185138049701,4037.158858524893,10042.808673657248,6236.076040405977
13816,13054,18470,13268,9828.88654305413,4796.959362364135,2576.181521989454,4464.5986539981595,650.8791156014936,5290.066412361649,13179.857429649766,4010.076604358213
16122,14139,14616,14260,10351.434645170757,3140.6811006392145,2718.373196828734,4694.627163580166,1069.1394785762577,4191.582298875102,10424.398972729068,6428.424687129917
16209,12760,17355,14635,9524.279209047887,4016.8592922179855,2491.055739783904,5308.20098955872,745.2306610562911,4973.221851000133,12381.937096835316,5306.201070675172
12803,14530,12749,18387,10495.20422108447,5738.871115051301,2751.3356622110514,4748.920898159202,1283.620209667609,3663.402697034373,9085.58481961946,7906.349727024755
12222,13414,17527,16354,10034.81565446352,6584.410488120383,2620.5418905764072,4806.161352999188,759.9732900216109,5023.825428182525,12503.17696781032,4964.219930128369
12188,16200,18254,12184,12200.725558927981,4558.688031570286,3184.9306680042605,3815.060764637089,817.4968262435633,5225.0570662804475,13029.075514830478,3826.9129902941127
17186,13490,17203,11275,10061.61592093235,2285.469200067475,2645.1921889451487,4477.009471648835,783.671758920497,4926.6122806974045,12276.476839738285,4516.975979872837
15540,13312,16263,15387,9859.940621311953,4302.824799592469,2579.954289132451,5152.667381642079,872.9735737335939,4662.415104808519,11600.660356696073,5935.559725502908
16374,13019,15436,15202,9581.859120185778,3656.616242326108,2512.291524851855,5161.977429498341,924.9924619659869,4427.103550748567,11008.935601673242,6385.34143437787
14973,14835,12653,16352,10709.410919905162,3870.7852652989036,2811.2541358130566,4692.320651973594,1314.4045961110705,3632.97223644512,9020.036859110674,7788.441623208437
13132,13528,20175,14508,10317.308523976066,6079.335104170839,2685.3478039039173,4967.894355718754,515.4882419685616,5774.806588513607,14400.289361549938,3446.8620058159904
12931,14169,17696,14364,10615.486084751983,5319.628069874552,2775.550496015853,4472.03352962014,778.0220197144288,5069.642195831624,12626.36265107055,4577.117687530892
12230,16416,14832,15442,12061.961698249186,5078.86981357689,3151.7464041324597,4199.107773077855,1201.7905745183398,4252.808041882921,10579.19682944378,6163.061221779773
16450,15593,16692,12096,11597.21176855603,2422.6544978304482,3034.600984165515,4558.779905163718,959.6392351723058,4778.960825001746,11912.987870719175,5114.182017938852
16046,13827,15461,13215,10184.961101341869,3064.844052765581,2677.8402351128807,4497.745462892287,964.9026419715411,4432.120405055593,11028.881247413692,5654.259978418508
16131,11664,14119,17415,8493.88124529234,4480.04833789932,2231.207998732686,5462.359883212395,937.50954650945,4055.600445692457,10063.336837825354,7471.690183931112
14457,15701,14582,15184,11504.25084842397,4009.5736592625394,3009.5338135176544,4579.293200653465,1187.5961614793305,4180.857207396,10401.135960458814,6596.207656632348
16829,15030,14980,12744,11038.019613024935,2250.147043103513,2897.349992076495,4507.87298671218,1095.2238253824585,4292.507410898461,10687.404435798873,5989.194763599154
13818,16724,13409,17299,12154.57430403508,4639.630805363263,3169.4214213016858,4809.130638961895,1400.0165685525242,3845.944055605374,9563.145874857415,7846.788475814202
17298,11772,15111,15085,8637.13804151744,3276.9094951221637,2271.1021104086476,5279.731686888876,862.1841501285368,4336.102421196774,10774.929855865468,6531.572996092383
13909,15680,15768,13997,11590.754557589058,4095.765073226167,3032.823241295868,4313.045176158291,1055.8191977370143,4518.370408756307,11249.616712120762,5582.887117788245
11961,14322,16107,16875,10607.771243487965,6421.297481010256,2770.9661150597176,4673.558791813855,943.1459921081155,4619.3923628949815,11487.61146131454,5781.66147556701
13560,16728,14330,13668,12247.490601356774,3691.4992056745837,3208.7340551854118,3945.9433202936634,1271.5352946995538,4107.595885984329,10222.41533600237,6032.278338702271
14193,13393,16707,16110,9955.001759021055,5360.451757125182,2601.511945568076,5082.913043290567,837.7062251531755,4789.531430154597,11917.512844406778,5662.717238478879
15898,16632,13586,13644,12103.47474884705,2463.33572219238,3171.694983352935,4343.795519393377,1357.1856776278314,3893.9408162616483,9692.092108586894,6838.937436835459
17588,14152,12947,15640,10231.236480342262,2368.6404097635773,2682.884464304775,5177.818313906253,1237.3594198480016,3715.777606866506,9231.308267617911,8085.598158970237
15123,14430,15353,15336,10623.821912247364,4103.945624354842,2779.933647256814,4892.373289773273,1027.4262457405382,4401.968462150438,10951.032721072657,6343.62400381008
15710,16637,13715,14246,12117.799551223565,2736.035720792208,3171.3646827059083,4494.9007722105,1348.194090747318,3931.078165317146,9783.96644745627,7012.429716400533
13130,12534,15705,15392,9245.241281120332,5346.010672656905,2432.08977180477,4477.439236179909,854.8095243566842,4506.561695245822,11198.286436776954,5563.070512839209
12040,15194,17301,15033,11358.284094470735,5769.3455828579,2963.312530443187,4403.013931023556,870.9188823401846,4956.767350991957,12344.287252521684,4863.704423796678
15221,16188,14336,14340,11842.128832666584,3217.062638598262,3099.187270045789,4497.104074441479,1246.9933381824244,4109.110116816094,10226.887609216556,6625.662763623618
14759,13596,16576,14721,10096.671498864773,4466.539226642384,2644.3099761038466,4815.720794079796,856.6992742698457,4751.178994846406,11824.886363808811,5440.997115045335
15770,14195,14598,16030,10389.835651409005,3866.983357589154,2718.781282917901,5118.1526412502935,1086.8850411804137,4187.294536891223,10410.71225412996,7050.629446918014
15012,18070,15738,11165,13369.184178912608,2324.212643568144,3496.6803844615115,3794.885061013706,1206.4485047944572,4503.831706236913,11234.006723401319,5047.569830802806
12071,15537,14892,16206,11414.245515071289,5590.952075817221,2984.479753899236,4361.771528339337,1136.8115963950977,4271.737330425856,10620.25046855117,6252.129586816517
17376,15593,13189,13101,11306.598986362793,1687.6674229926762,2970.819725047501,4443.62320046072,1315.3768011096518,3781.197413133821,9407.826210050425,6975.23622886543
14132,16956,19320,10600,12862.971739561075,3324.0853133083056,3353.6441439471137,4002.849539743096,741.8353309823282,5525.520311826929,13794.901849810754,3322.4590746610393
14343,15208,13041,15260,11016.123952583177,3844.300400180368,2894.3436968908713,4332.846080786778,1296.717760957352,3743.057677809081,9297.996332055665,7090.839489879532
16798,14473,14553,15606,10589.961160178518,3054.2885528493616,2768.0297121298518,5281.457096166627,1114.8681479136917,4173.195210732729,10379.84148154228,7272.1766759052325
12391,17730,14113,14155,12974.156478332647,4180.456983404055,3391.377622935329,3816.7062771588417,1366.1172252237968,4045.430457160371,10067.621760213991,6166.9335645712
13833,16030,16555,13399,11919.433535764521,4028.1531107435853,3115.0727043496063,4260.01060475649,994.6557722662455,4741.504731088264,11813.468012175283,5104.750327649028
14280,16854,10874,17171,12025.429953454815,3767.4699399489036,3150.071013905108,4487.200850207,1679.4818442319481,3122.8382552795533,7750.8865673694745,8898.323478581904
15115,13065,14349,14649,9541.942667867612,3854.21497196988,2514.510701314739,4507.195948068807,1007.5117488640285,4118.235460387531,10230.763518856933,6288.881962151936
15244,13986,16706,12505,10398.25779664963,3399.071358711897,2731.389442794496,4298.569639385927,857.0341703908091,4786.197884816034,11919.866861076975,4803.404251825437
11336,16772,13952,16077,12252.058035932247,5446.505074879653,3201.922843241515,4052.881540474993,1318.575006598334,4002.9108256745876,9949.137949403903,6570.871654867448
14327,14850,14686,14837,10884.795989817807,4095.3606889999865,2854.593435999738,4459.50454189079,1109.78730050463,4211.903434580618,10474.094297372572,6280.505161593694
15079,14264,17107,12766,10637.339568752575,3604.786754312277,2788.850651642297,4419.551342567837,838.8289740950077,4900.121622320343,12206.949599380241,4739.406143041795
14740,14163,17498,12627,10592.25387365008,3795.872089330307,2776.8393232430626,4357.032566795229,795.0373083954889,5011.5698002982845,12486.492888853085,4472.7451582455105
12835,17922,12762,15299,12984.712950789537,4087.964389433657,3394.852966700342,4006.729659863095,1543.540186457667,3660.196336617019,9101.853261505412,7210.7344339484
14147,15368,14112,16528,11218.444399786353,4586.2922297666755,2933.160576919242,4786.061364756224,1216.5025394577128,4048.254714481739,10063.743296056191,7155.122854461199
14071,13860,19493,12137,10516.751986392406,4367.752342534717,2751.099495158249,4379.360848655853,592.7559089830675,5579.112840686319,13913.985183575216,3399.680526681346
12376,17609,14322,14847,12901.550714087012,4505.881898851555,3368.6244377152416,4013.8975717486437,1339.6117189442386,4105.324754047289,10216.694787589524,6326.761930457796
13142,13320,16432,15593,9882.42357806884,5540.22546529175,2589.6378758981464,4648.957368648675,848.5824994531268,4712.027720465092,11719.951358816239,5405.538485657607
16790,15552,15079,13243,11431.853836973714,2295.3512613542293,2993.28161559347,4701.013582717736,1127.382037620741,4320.179069297221,10758.75837083342,6245.211524451449
12780,15222,14484,16416,11145.06812204362,5305.958458942073,2916.4283271470513,4506.226125307498,1159.7095934395447,4155.606397558671,10328.366783561873,6604.831267267605
12155,16058,15863,16256,11883.12408551665,5777.137241242672,3097.0281730592824,4531.929166564216,1076.9447367206808,4546.79531248925,11316.176441093761,5944.866775783593
15265,16107,14586,14553,11803.2123444997,3320.749075416356,3086.5004120949884,4611.015483309935,1217.6547382645306,4180.465646540841,10405.522396247467,6622.875000125048
13162,16904,16571,15446,12575.586117298182,5037.73035828486,3269.7172214018665,4685.221422695419,1057.352473752207,4745.643726799086,11825.118739848825,5727.328218904845
12740,15750,14058,17423,11497.516277980525,5553.306027367425,3002.571497052889,4686.610438670037,1249.850932484401,4033.5936660543302,10024.37305872153,7183.3974306719565
11276,15699,17259,15885,11736.750025098067,6421.316534243579,3055.635467102773,4448.244676753835,904.5627155990352,4944.907118327624,12314.190900109948,5017.087677982597
16768,13802,13680,17028,10028.971132315055,3465.136140921189,2622.5343238723335,5490.992831104134,1150.2676309344838,3926.2052348825946,9753.87428199079,8081.57337862986
14265,18312,13579,15096,13339.479739498927,3418.7527594986186,3478.6801597742187,4388.555098414112,1492.8055608675272,3890.7422533763247,9688.322257002243,7276.810041468453
15426,13458,16613,15330,9994.751302301078,4401.000174145406,2612.8151794440564,5174.336585913572,851.0374486331654,4761.755610179902,11851.325543462539,5759.059081977581
10903,15082,16800,16303,11235.501657943103,6701.371656606579,2930.122598402899,4403.950262377853,914.5453952815888,4815.880444102485,11984.257105338413,5200.062951435611
11237,17909,14348,16596,13127.82009099012,5681.283481513744,3417.3865656839553,4206.04030293998,1365.401743599645,4113.605615129577,10234.412883710494,6704.980376765956
14058,16922,14033,13568,12362.63928679061,3356.4449072552734,3239.248541337006,3981.9797239860727,1320.0156202266955,4022.224465480309,10010.791339846011,6228.42752842327
15884,14651,12042,16791,10525.43492834963,3431.207925031246,2762.498858295225,4913.4657873216,1363.419551465296,3458.4756342314477,8583.483400496689,8441.43106852972
14166,12818,19409,14696,9716.95083559338,5576.309281939758,2534.230085093416,5141.93741618489,568.4053287423509,5557.686343290882,13851.262958459938,3963.412796855979
13200,15008,15674,15890,11082.558430483161,5236.403783332789,2895.9773368815636,4638.774984812096,1029.7110140471777,4493.903982872422,11180.09181400603,6014.605229665555
15703,12040,14477,17548,8792.916439294577,4782.028275574071,2306.2941461169275,5458.872827657338,939.2931154620029,4157.13557387294,10319.791995944825,7305.615182966831
12540,14906,14865,16500,10942.69265826803,5586.490801469955,2863.2105247210966,4529.306549471121,1099.171688917264,4264.77599048418,10600.189205327126,6384.810083041724
14494,13014,17874,14730,9754.76709135753,4998.83773580091,2551.3679479702732,4963.578936839382,708.1272194644507,5121.14916138838,12752.873085472558,4765.981650495153
15803,13482,16416,12863,9999.010920443383,3290.5363033732237,2628.1578811476147,4483.904706228103,856.2079449030837,4704.348959155059,11711.727862618027,5087.641794912162
15442,12896,17246,14784,9619.658973955053,4428.326385806054,2517.5529557752143,5116.3691357367225,758.9498221656193,4942.405028966201,12303.707601297745,5240.799409382135
14201,13682,15264,18197,10061.622380836121,5775.750254953885,2624.7622107739026,5410.11213537024,995.8405174778848,4379.159594608903,10884.780451425915,7014.782602574961
16370,14692,13519,15732,10671.14997445813,3122.490409654662,2795.610097048693,5003.472407365068,1225.3618306948033,3878.6756780026844,9640.380348442299,7607.402093035649
14722,15077,15416,16188,11108.910330566461,4528.546308853368,2898.173090221788,5054.607055764487,1071.07181843413,4419.254717230575,10996.718037099934,6615.491796579734
17256,14118,13933,12152,10285.864035405877,1933.8836046343624,2714.020427475164,4192.967501947644,1117.2049409727335,3994.889381187164,9937.983733793691,6020.567670967851
12781,17775,13384,14640,12936.5223964768,4032.610806037807,3382.9810243126262,3917.1302920462513,1457.093912023156,3837.536525033651,9546.533123248813,6699.420793859698
14828,18879,13106,12708,13714.218480008341,2305.1186459073756,3588.945285397516,3800.5191930150695,1575.1053224244902,3753.8027863094862,9352.271623189983,6615.010453139715
13057,15903,16188,13936,11795.285874692598,4504.329506639693,3083.9114675395354,4174.687191128474,1022.4944565035804,4638.113611294855,11549.898571371174,5253.987300108948
17755,16839,13294,11424,12228.67436480375,930.2163531389231,3213.110473808656,4076.5790339687146,1397.4613618817834,3807.8725456386364,9486.193129980871,6420.172925247393
15718,15975,13749,16359,11630.77012041377,3461.868466498543,3034.731721765099,5088.903301529592,1309.1957572653823,3942.465934250312,9806.639794327584,7814.285658176695
15762,11782,15469,18214,8666.483266966385,5299.813245966121,2264.9045755059237,5834.747782801058,849.3394137295587,4439.799209596775,11029.185032706482,7072.198452073499
12370,16041,13072,16717,11631.466213389096,5145.685229553823,3046.0024783496674,4298.383754548675,1363.6036924240532,3752.749665680284,9319.277046111858,7274.262349708992
12915,15015,18648,14950,11331.306347766136,5764.302924340048,2948.1902951217126,4803.701925947418,735.6606790277974,5339.2867772172785,13308.584462643712,4382.88842778297
15682,15921,14670,13516,11673.1878682744,2845.218164692336,3058.4457916132737,4422.843744644384,1189.6138600534325,4203.9619147599415,10465.992067707464,6249.401318789944
16139,15862,12760,16390,11463.820990661487,3047.3569731200328,2996.6126518965775,5019.1183552997645,1401.4870710221278,3660.596227458017,9099.505404169277,8316.835011136916
17286,13454,14278,14139,9820.65601789078,2551.492801289978,2582.111596291346,4875.069584372447,1051.284205023063,4095.646807659916,10182.32306281958,6713.564464403412
14256,17482,13597,15526,12730.290490774372,3715.238977847818,3322.6233513530833,4490.141588825687,1428.9983292918162,3897.4823965935357,9699.577456203553,7313.56765328604
13153,15044,15732,14899,11115.285103442113,4855.688096452836,2909.25748246225,4376.902701653053,1018.7713152575936,4510.094574138956,11221.917720168822,5667.287938000843
14539,14973,15345,14992,11027.708972672437,4182.033197836949,2885.7516644603274,4658.85743866312,1060.0951570941006,4399.086452431477,10945.90496087406,6151.072566858423
17042,13272,14421,12768,9699.100334857594,2386.5696618652655,2559.1548580865283,4398.895738228379,1013.3463452343009,4135.887684842179,10285.041164338416,5980.105854521195
14125,15407,13124,18680,11161.890445856652,5132.821279968676,2912.1209233821482,5178.920017652055,1333.8445984611328,3767.0925416564905,9356.971241955835,8375.435991183207
14429,13684,12540,16937,9863.42097816032,4486.257301576289,2595.657981332016,4704.285776747192,1224.8933243355996,3603.5364657956393,8936.488970782118,7747.941073399729
14646,15578,13880,17495,11350.810080250048,4574.087582200505,2960.480292330968,5130.77451011718,1266.9488790957791,3981.4785694265856,9898.577761325618,7800.666423385817
19236,11699,13082,14481,8457.064187247322,1689.5212344482416,2232.0459190772553,5222.544979130184,1010.7182429841756,3756.754091837619,9325.286605654519,7584.244325062745
14688,12290,13629,18881,8919.962391901096,5562.870758383207,2339.1371715001205,5424.092095680872,1029.5193143339077,3916.4048113279696,9712.491365323549,7897.224619700108
16425,12006,13810,17540,8724.043430326357,4226.550567082489,2289.623717755047,5522.497838639484,990.5439741838554,3966.858522908482,9843.10264274992,7792.161878894918
16463,13860,11897,18301,9937.788850015282,3654.713936761405,2603.240253455338,5425.463553402506,1319.089254891488,3418.4427439047263,8478.511167471368,9225.029696110354
16145,12130,14525,17504,8861.747573358487,4519.460370712378,2322.1102562573083,5572.464295174601,944.3688384449958,4170.314623065218,10354.63776907783,7413.549070106056
16331,14486,15984,13228,10713.715362689849,2906.4688616979197,2808.203590349026,4698.419939228787,965.202941573275,4579.803571159064,11404.20932080875,5626.512068126991
14297,17765,13276,12978,12915.401495508402,2821.271454029038,3385.588775263952,3771.3194297795117,1464.5586119512432,3804.689789165319,9471.361690479873,6391.126515480129
12989,13340,17304,13992,9961.669578704359,5112.210482613979,2613.4005945041945,4308.964260964387,764.1707348895671,4959.1888343364,12344.794083859177,4576.49474376865
13895,14551,14660,15372,10662.182311649318,4525.691743298715,2796.4029497292845,4501.26844531605,1091.5962396281716,4205.568034851143,10454.427224465413,6346.11795746507
15844,14555,14447,14730,10645.164631450758,3323.088333237806,2791.804358091593,4744.196397243151,1118.0218981715311,4143.181716608842,10303.81145213982,6667.496412883948
17100,14080,15238,14929,10352.321058733318,2885.752019297609,2707.08461926506,5289.393397959984,1021.435061723109,4368.454908700655,10869.5601158176,6749.544809540613
13047,11282,19125,16521,8530.845023684184,7037.006430452209,2227.002959501161,5278.088214501907,525.2511665847807,5479.811052034946,13644.783331668417,4170.260103755789
14044,12958,16337,15856,9603.456529683084,5280.036492381602,2516.1496378911943,4908.687012247287,839.1670278248088,4685.075460943994,11651.930351111074,5664.646506616823
16274,12590,19380,11962,9538.419525348485,3477.1029094487026,2499.175051194512,4855.432880619144,553.2511477330884,5547.6536444048,13832.493324583917,3619.8180047806586
15322,16340,13419,13376,11877.181301663783,2708.6728096827715,3118.5236150061633,4097.785621683887,1344.3887548722732,3847.132625715914,9571.889993638475,6570.824027901627
15690,17509,12712,13883,12667.940777872267,2336.6503494802046,3318.061270672166,4233.95398003263,1522.9380963100155,3643.608245216842,9068.449239866373,7313.593353240078
15609,14018,15111,13184,10301.240187376554,3164.6366200291845,2710.4969514691024,4327.916821503989,1006.1759822993246,4332.441731138321,10778.538012447778,5689.9730752736805
13625,12827,17430,16889,9583.540342273041,6249.855757922411,2500.8817758137925,5263.174575802095,743.3009121207234,4996.37613670383,12433.641740720392,5355.953910114514
12272,15438,16650,15294,11486.881000042351,5587.547271961415,2997.600737371982,4427.043597894587,952.2533325130112,4771.265808908191,11878.778410976583,5279.910795257516
18288,15553,13110,14292,11267.053358717198,1293.0739577970385,2948.9233467721097,5060.929185702569,1335.784264332667,3758.9037880942524,9351.275094621242,7934.940255974598
13949,14414,15656,15121,10638.268458713068,4659.403121710714,2786.181886808528,4596.450061622647,989.9341920307303,4488.965239712357,11167.043035862705,5865.801550464868
13906,13200,16928,14552,9827.489086937721,4911.575858400503,2576.9849434963735,4612.235739677222,796.5007919414883,4852.256676570732,12075.77134758046,5030.970901966057
13125,15706,15464,12736,11589.339973080576,3876.857764648451,3041.674733904787,3748.168305102614,1073.704489146675,4431.861186371954,11032.136540432028,5106.904199400603
15786,12778,18170,13633,9596.065441113757,4051.248283680681,2512.1668391825497,5030.538492036456,671.25186064835,5204.633692522251,12965.47118330159,4550.670251165242
15308,13440,14181,15808,9804.152873527433,4069.852811734371,2575.5459292955375,4853.283119238542,1060.5731647545936,4070.186678160442,10110.806094117583,6884.362040647601
13079,17854,12871,14468,12946.294758142063,3729.7027528349468,3388.65728580154,3864.647926403096,1520.8106894928758,3690.902319038174,9180.1621219456,6884.655354722748
15403,15032,12493,16132,10839.759652426466,3515.3575740731458,2845.0016475865714,4706.08057988421,1347.3734234511542,3586.575525050187,8906.431647348654,7907.9663447213625
13240,17702,13862,14028,12925.562719986401,3724.187333156817,3380.567799324881,3918.57205557217,1396.6315497838623,3973.139134055222,9888.9046366798,6386.933761964797
12412,16302,15524,14489,12038.133292853092,4790.918850355331,3146.6198992907493,4091.8040136743475,1116.0921558348643,4449.384938280342,11074.635298268691,5604.504826763971
16500,14002,16345,13526,10380.18619311571,3057.6047200180838,2719.2594324187467,4892.256876769612,904.3144015265847,4683.375517982708,11661.69457492838,5578.651441156913
15792,14268,13130,13261,10336.752087494257,2745.1135350596064,2728.7700239833302,4079.6523565572197,1200.691715281544,3767.6264830893465,9362.409482823443,6428.697445909697
18609,13054,14548,13312,9545.247532602061,1700.426548014309,2510.1556157157906,5020.536345163479,998.7755740801841,4171.993183670926,10375.937603478593,6587.884933742663
14198,14106,16618,15845,10481.902694687256,5124.245554550445,2736.692301561776,5009.855866182072,889.4083357591252,4763.021287131655,11855.008848612517,5712.907174290464
14806,13353,18087,13082,10025.702813172995,4184.280638714,2627.327405657029,4594.475415802845,702.7367366301515,5180.350141235807,12906.689677056067,4305.31669140683
14204,13312,16097,14611,9850.658509262772,4592.2761419330145,2586.2256837045434,4567.572369918654,875.5040798074347,4615.71549089769,11481.294498705582,5453.726232546243
14271,15336,11960,17880,11016.447019459449,4493.324249910783,2886.1621345741996,4823.1474814659,1434.1358865998955,3435.4899503718916,8524.448088440538,8552.359456424625
14656,15374,15592,16439,11343.828969542235,4646.156764884276,2954.961281935247,5147.4469234222615,1076.074565269108,4468.861685300151,11123.084820895201,6660.913674090805
15836,13104,12747,17699,9453.198113793644,4163.390596365365,2481.9828395220575,5246.759335086608,1169.9270637433517,3662.5650627491636,9084.425188347539,8284.864506680802
14490,17052,15861,13200,12620.470881707235,3365.973027677567,3295.7493851019526,4271.552858696109,1135.1414349762815,4541.8422405927695,11319.038430955618,5560.56707467762
14230,16847,14460,14504,12342.300531659434,3679.303196773631,3226.195594299228,4338.578225315976,1278.3615398629702,4144.126741392799,10315.86352627356,6483.10814967709
12309,14137,16102,15570,10469.741475091138,5690.649700340484,2741.794429292058,4418.474963198609,924.5854795620854,4617.627442241937,11484.362273910701,5461.2505516296405
12994,16123,14870,13596,11848.608382686934,4081.0375110684286,3106.1157324309074,3881.037641388558,1167.3298191159597,4262.762490980245,10607.251469843573,5633.437263399208
14842,15568,14960,13144,11438.871602777515,3240.2869791673643,3001.8111993672082,4151.326937948616,1126.7861853751106,4287.517518607336,10672.439148420965,5748.509725117868
15840,14608,14229,14388,10667.778868277099,3170.702601492514,2800.769819556196,4606.527190332248,1139.2222701250425,4080.865877497052,10148.12539999808,6613.01324059858
